ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system,refund_amount_normalized,canonical
TK-253692,2026-06-03 21:03,2026-06-03 23:44,2026-06-03 23:55,resolved,email,C101374,,VA-EB-PL2,Other,Normal,Email Frontline,A3002,0,,3149.0,CANCEL,N,"hello
ordered teh wrong colour, don't ship it
help",contact re cancellation request. cancelled before dispatch. full refund processed (3149). [closed],helpdesk,3149.0,True
TK-253705,2026-06-04 12:02,2026-06-04 12:38,2026-06-06 13:07,resolved,social,C107282,VR901596,VA-SW-NX2,Returns & Refunds,Normal,Returns Desk,A3038,0,,6174.0,RETURN-QC-OK,N,"dear team, i bought the nexa 2 on 21-05-2026. nobody came for the pickup. neeed this sorted this week. regards nisha kaur",refund of Rs 6174 initiated to source,helpdesk,6174.0,True
TK-253727,2026-06-04 22:13,2026-06-04 22:46,2026-06-04 23:05,resolved,email,C105153,VR885553,VA-EB-AIR,Billing & Payments,High,Billing,A3034,0,4.0,1709.0,GW-OTHER,N,"dear sir/madam,

i am writing with reference to my order of the airlite buds placed on 30-05-2026. i was charged twice for one order. i have checked with bank. i request you to kindly arrange a replacement.

sincerely,
simran shah
raipur",-,helpdesk,1709.0,True
TK-253738,2026-06-05 12:00,2026-06-05 12:02,2026-06-05 12:34,resolved,chat,C105085,,VA-SW-FIT,Billing & Payments,High,Billing,A3032,0,,1999.0,RETURN-QC-OK,N,"still waiting for my refund, i want a replacement","1. rfnd delay
2. checked reverse pickup qc status
3. full rfnd processed (1999)
offered replacement, cx preferred refund. refund processed. ~Sneha",helpdesk,1999.0,True
TK-253739,2026-06-05 12:01,2026-06-05 13:14,2026-06-07 14:11,resolved,voice,C106731,VR880446,VA-EB-PL2,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,,3499.0,GW-OTHER,N,"[IVR transcript] Not acceptable at this price. pulse 2 buds purchased around Diwali, order VR880446. charging case dead, tried 3 cables. I already tried 3 differetn cables. Fix this or I am posting on twitter.","refund approved, rs 3499, 5-7 working days. issue: charging case dead. confirmed case led dead. (sop 5.4) ~Reyansh",helpdesk,3499.0,True
TK-253747,2026-06-05 15:32,2026-06-05 19:25,2026-06-07 19:40,resolved,email,C107576,VR902472,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3036,0,,2974.0,GW-OTHER,N,This is very disappointing. Order VR902472 (Pulse 2). the return was accepted but the amount is nowhere in my account. I already checked bank. Escalate this to someone senior.,Cx reported refund delay. Checked reverse pkp QC status. Refund of Rs 2974 initiated to source. Follow-up not required.,helpdesk,2974.0,True
TK-253748,2026-06-05 17:31,2026-06-05 17:50,2026-06-07 18:02,resolved,chat,C102021,VR901635,VA-EB-PL2,Billing & Payments,High,Billing,A3035,0,,3324.0,GW-OTHER,N,"product: pulse 2
order: vr901635
purchased: 27/05
issue: refund not received yet
tried: checked bank
expected: callback",Cx reported rfnd pending. Checkde reveres pkp QC status. Refunded Rs 3324. Case closed w/ cx consent.,helpdesk,3324.0,True
TK-253755,2026-06-05 21:41,2026-06-05 22:47,2026-06-05 23:02,resolved,email,C106303,,VA-SW-FIT,Billing & Payments,High,Billing,A3033,0,,1999.0,CANCEL,N,"Hey, This is regarding Nexa Fit. Ordered the wrong colour, don't ship it. I tried cancel button, greyed out. Pathetic experience honestly. Please help. Thanks & regards, Meera","1. cancel order
2. chk shipment status
3. cancelled, refund initiated",helpdesk,1999.0,True
TK-253756,2026-06-05 21:47,2026-06-05 21:52,2026-06-05 22:07,resolved,chat,C103716,VR882421,VA-EB-PL2,Other,Normal,Chat Frontline,A3008,0,4.0,3499.0,CANCEL,N,"Dear Sir/Madam,

I am writing with reference to my order of pulse 2 buds (VR882421) placed on May 13.  Cancel order VR882421. I have tried cancel button, greyed out. I request you to kindly arrange a replacement.

Yours faithfully,
Simran Khanna","Already shipped, adv RTO/return. Issue: cancel ord. Cancelled before dispatch. //MEE",helpdesk,3499.0,True
TK-253757,2026-06-05 23:39,2026-06-06 00:53,2026-06-06 01:17,resolved,email,C102739,,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3032,1,3.0,332.0,DOA-REPL,N,"dear team,
got pulse 2 buds from vireo.in in june. the parcel looked likke it was kcked here from the warehouse, and the unit has a crack.
kindly look into it.
thanks & regards komal","1. unit rcvd damaged
2. checked with crr for damage claim
3. xfer to billing
4. refunded rs 332",helpdesk,332.0,True
TK-253767,2026-06-06 10:55,2026-06-06 11:00,2026-06-06 11:20,resolved,chat,C105170,VR895773,VA-EB-AIR,Billing & Payments,Normal,Billing,A3033,0,5.0,900.0,GW-OTHER,N,"hello ji
i was charged twice for one order
abhi tak kuch nahi hua","1. charged twice
2. checked pg for duplicate txn
3. full rfnd processed (900)",helpdesk,900.0,True
TK-253771,2026-06-06 12:21,2026-06-06 13:41,2026-06-06 13:52,closed,email,C109182,VR908983,VA-SP-MINI,Billing & Payments,Normal,Billing,A3016,1,,250.0,PRICE-ADJ,N,coupon code not working. please resolve asap,Contact re discount not applied. chk coupon validity. xfer to Email Frontline. Store credit issued.,helpdesk,250.0,True
TK-253776,2026-06-06 13:25,2026-06-06 16:09,2026-06-06 16:44,resolved,email,C101546,,VA-AC-CH65,Billing & Payments,High,Billing,A3035,0,,1349.0,DUP-PAYMENT,N,honestly regretting this purchase.  ordered your charger a month ago. i was charged twice for one order. i already waited a week. escalate this to someone senior.,cx sttes double charge. chk PG for duplicate txn. rfdn of Rs 1349 initiated to source. Case closed w/ cx consent.,helpdesk,1349.0,True
TK-253778,2026-06-06 13:51,2026-06-06 14:58,2026-06-11 15:21,resolved,email,C102681,VR907923,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3030,0,,446.0,GW-OTHER,N,this is regarding the pulse 2 earbuds. package not delivered even after 7 days. i called the courier. nothing changed. can someone fix this? regards,Cx reported delivery delayed. conf address w/ cx. rfnd of Rs 446 initiated to source.,helpdesk,446.0,True
TK-253802,2026-06-07 11:03,2026-06-07 11:05,2026-06-07 11:44,resolved,chat,C103804,,VA-EB-PL2,Billing & Payments,Normal,Billing,A3032,0,3.0,315.0,DUP-PAYMENT,N,"ordered the pulse 2 earbuds 3 weeks back. upi shows success, your app shows nothing.
kindly look into it.","1. amount deducted without order
2. conf with payment gateway
3. auto-rfnd conf within 5-7 days ~Sneha",helpdesk,315.0,True
TK-253803,2026-06-07 11:09,2026-06-07 12:35,2026-06-07 12:53,resolved,email,C108072,VR905891,VA-HP-ST3,Other,Normal,Email Frontline,A3021,0,5.0,6999.0,CANCEL,N,"hello ji
want to cancel my order
help","re: ord cancellation | cancelled beffore dispatch -> already shipped, advised rto/return ~Meera",helpdesk,6999.0,True
TK-253804,2026-06-07 11:19,2026-06-07 12:34,2026-06-07 12:55,resolved,social,C103138,VR901201,VA-EB-PL2,Charging & Battery,Normal,Chat Frontline,A3006,0,4.0,3324.0,GW-OTHER,N,"not acceptable at this price.  bought my pulse 2 around march 19 from vireo.in. the left earbud is not charging at all. i already tried a different cable. i want a replacement or refund, nothing else.","1. left earbud not taking charge
2. asked cx to clean charging pins
3. replacement raised, rma shared with cx. | full refund issued and replacement dispatched as goodwill. -VB",helpdesk,3324.0,True
TK-253807,2026-06-07 12:45,2026-06-08 10:57,,open,email,C100626,VR889089,VA-EB-PL1,Billing & Payments,Normal,Billing,A3033,0,,2499.0,PRICE-ADJ,N,"hello ji
coupon code not working
bahut pareshan hu
urgent","1. promo code invalid
2. checked coupon validity
3. store credit issued",helpdesk,2499.0,True
TK-253808,2026-06-07 13:08,2026-06-07 13:11,2026-06-07 13:21,resolved,chat,C104849,,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3029,0,,3499.0,CANCEL,N,"not what i expected from vireo. i bought pulse 2 buds on 06/06. my son ordered this without asking, please reverse. i already tried cancel button, greyed out. fix this or i am posting on twitter.","refund approved, rs 3499, 5-7 working days. issue: cancel order. cancelled before dispatch. -RM",helpdesk,3499.0,True
TK-253810,2026-06-07 13:48,2026-06-07 13:53,2026-06-08 14:11,resolved,chat,C100391,VR891747,VA-SP-MINI,Returns & Refunds,Normal,Returns Desk,A3037,0,,2499.0,DOA-REPL,Y,u picked up the item 21 days ago and my money hasn't come back. what do i do now?,"refund approved, rs 2499, 5-7 working days. issue: refund not credited. chk reverse pickup qc status. issued rfnd + rplc both, tl aware. ~Manish",helpdesk,2499.0,True
TK-253814,2026-06-07 15:12,2026-06-07 15:12,2026-06-07 15:24,resolved,chat,C105106,VR905923,VA-EB-PL2,Other,Normal,Chat Frontline,A3009,0,,2974.0,GW-OTHER,N,"Hi team,
Got pulse 2 buds from vireo.in last week. My son odrered this wtihout asking, please reverse.
I tried cancel button, greyed out.
I am losing patience.
Please resolve asap.",Reported: order cancellation. Cancelled before dispatch. Refunded Rs 2974. (SOP 4.2),helpdesk,2974.0,True
TK-253819,2026-06-07 16:33,2026-06-07 16:44,2026-06-07 16:58,resolved,chat,C102724,,VA-EB-PL2,Other,Normal,Chat Frontline,A3005,0,,3499.0,GW-OTHER,N,"Dear Sir/Madam,

I am writing with reference to my order of Pulse 2 placed on 25-05-2026. Want to cancel my order. I have tried cancel button, greyed out. I request you to kindly arrange a replacement.

Sincerely,
Harpreet Gaikwad",Contact re cancellation request. Cancelled before dispatch. Full rfnd processed (3499).,helpdesk,3499.0,True
TK-253830,2026-06-07 20:00,2026-06-07 20:17,2026-06-07 20:42,resolved,chat,C107973,VR897865,VA-EB-AIR,Billing & Payments,High,Billing,A3009,1,4.0,256.0,DUP-PAYMENT,N,"Hi Vireo support, Got AirLite from Flipkrat 3 weeks back. My bank shows the same amount twice on the same day. Please call me on my registered number. AWAITING RESPONSE NEHA PANDEY",duplicate refunded to source,helpdesk,256.0,True
TK-253833,2026-06-07 22:36,2026-06-07 22:38,2026-06-10 23:00,resolved,chat,C106952,VR900043,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3031,0,,700.0,GW-OTHER,N,"product: pulse 2 bus
order: vr900043
purchased: 24/05
issue: nobody came for the pickup
tried: called courier
expected: refund",issue: pickup not done | re-raised pickup with courier -> full refund processed (700),helpdesk,700.0,True
TK-253834,2026-06-07 23:17,2026-06-07 23:18,2026-06-07 23:27,closed,chat,C101070,VR892954,VA-EB-AIR,Other,Normal,Chat Frontline,A3003,0,,1709.0,CANCEL,N,"I haave been a loyal custommer & this is how u treat me. This is regarding airlite earbuds. please cancel, ordered by mistake. I alerady tried cancel button, greyed out. Fix this or I am posting on twitter.","1. ord cancellation
2. Cancelled before dispatch
3. Full refund processed (1709) -KS",helpdesk,1709.0,True
TK-253837,2026-06-08 06:36,2026-06-08 09:01,2026-06-11 09:24,resolved,email,C100715,VR883129,VA-AC-CASE,Returns & Refunds,High,Returns Desk,A3038,0,,1169.0,RETURN-QC-OK,N,"hello
refud not received yet
spare case VR883129
pls reply","1. Refund pending
2. Checked reverse pkp QC status
3. Refund reprocessed",helpdesk,1169.0,True
TK-253838,2026-06-08 06:42,2026-06-08 06:46,2026-06-08 07:01,resolved,chat,C107589,,VA-EB-AIR,Other,Normal,Chat Frontline,A3006,0,4.0,270.0,CANCEL,N,"pls cancel, ordered by mistake",refund of rs 270 initiated to source. issue: cancellation request. checked shipment status. -VB,helpdesk,270.0,True
TK-253839,2026-06-08 08:28,2026-06-08 09:16,2026-06-08 09:45,resolved,email,C100564,VR885091,VA-EB-PL2,Connectivity,Normal,Email Frontline,A3021,0,,3149.0,DOA-REPL,N,"helo
cannot pair pulse 2 with my laptop
urgent","re: pairing failure | chk phoen os version -> adv fw update via app, rslvd. Both refund and rplc given as cx threatened social media. ~Meera",helpdesk,3149.0,True
TK-253840,2026-06-08 08:29,2026-06-08 08:47,2026-06-08 09:15,resolved,voice,C100770,,VA-SW-NX2,Charging & Battery,Low,Voice Frontline,A3024,0,,5524.0,DOA-REPL,N,[IVR transcript] battery life has dropped to almost nothing. can someone fix this?,"Cx reported poor battery backup. chk FW 3.7.0. FW update pushed, advised to monitor. Cx satisfied on chat. -- Reversed the payment & dispatched a new one under RMA. ~Amit",helpdesk,5524.0,True
TK-253851,2026-06-08 11:10,2026-06-08 11:22,2026-06-08 11:37,resolved,chat,C107927,VR886802,VA-EB-PL2,Billing & Payments,High,Billing,A3032,0,,350.0,DUP-PAYMENT,N,"hi,
bought pulse 2 around 26-05-2026 from amazon. card charged two times.
i checked wiith bank. nothing changed.
need this sorted this week.","1. charged twice
2. conf utrs
3. refunded rs 350 ~Sneha",helpdesk,350.0,True
TK-253853,2026-06-08 12:00,2026-06-08 13:26,2026-06-08 13:56,resolved,email,C101944,,VA-HP-ST3,Delivery & Shipping,High,Logistics,A3029,0,3.0,6999.0,DOA-REPL,N,received damaged product,"refund approved, rs 6999, 5-7 working days. issue: transit damage. photos received, damage confirmed. -RM",helpdesk,6999.0,True
TK-253854,2026-06-08 12:05,2026-06-08 12:10,2026-06-08 12:28,resolved,chat,C100582,,VA-AC-CASE,Billing & Payments,Normal,Billing,A3034,0,,104.0,PRICE-ADJ,N,"Product: spare case
Purchased: 31 May
Issue: discount was not applied at checkout
Tried: tried in caps
Expected: refund",done,helpdesk,104.0,True
TK-253860,2026-06-08 12:59,2026-06-08 13:24,2026-06-08 13:45,resolved,voice,C100844,,VA-EB-PL2,App & Firmware,Normal,Voice Frontline,A3024,0,4.0,2799.0,GW-OTHER,N,[IVR transcript] i have been a loyal customer and this is how you treat me.  this is regarding pulse 2 buds. firmware update stuck for 2 hours. i already kept phone nearby. fix this or i am posting on twitter.,Cust contacted re firmware update failed. Walked through recovery mode. Full refund processed (2799). Follow-up not required. ~Amit,helpdesk,2799.0,True
TK-253867,2026-06-08 14:35,2026-06-08 16:43,2026-06-10 17:08,resolved,email,C108683,,VA-EB-PL2,Delivery & Shipping,Low,Logistics,A3030,0,4.0,2799.0,LOST-TRANSIT,N,"hi,
i bought my pulse 2 on june 07. the courier marked it delivered but nobody in my house got anything.
i called the courier. nothing changed.
what do i do now?
please revert abhishek",Customer states delivery delayed. Raised ticket w/ courier partner. rfnd initiated as lost in transit. //AIS,helpdesk,2799.0,True
TK-253882,2026-06-08 20:18,2026-06-09 16:06,2026-06-12 16:38,resolved,email,C107166,,VA-SW-FIT,Returns & Refunds,Normal,Returns Desk,A3036,0,3.0,1799.0,RETURN-QC-OK,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of Nexa Fit plaecd on 22/05. You picked up the item 10 days ago and my money hasn't come back. I have emailed twice. I request you to look into this matter at the earliest.

Regards,
Kabir Mukherjee
Thiruvananthapuram",Customer reached out - refund not credited. Checked reverse pickup QC status. Refunded Rs 1799. Closing.,helpdesk,1799.0,True
TK-253890,2026-06-09 11:43,2026-06-09 12:35,2026-06-14 12:52,resolved,email,C107360,,VA-EB-PL2,Delivery & Shipping,High,Logistics,A3027,0,2.0,3149.0,GW-OTHER,N,"the parcel looked like it was kicked here from the warehouse, and the unit has a crack. CAN SOMEONE FIX THIS?","1. Unit received damaged
2. Checked with crr for damage claim
3. Reverse pkp arranged",helpdesk,3149.0,True
TK-253903,2026-06-09 20:41,2026-06-09 20:46,2026-06-09 21:07,resolved,chat,C104297,,VA-SW-NX2,Connectivity,Normal,Chat Frontline,A3009,0,5.0,6499.0,DOA-REPL,Y,"dear team,
got nexa 2 from amazon a month ago.  cannot pair nexa 2 with my laptop.
i tied on aonther phone.
how do i get thhis fixed?
awaiting response ayan bansal","Re-pair successful, rslvd on chat. Issue: device not discoverable. Walked through forget + re-pair. | Full refund issued and rplc dispatched as goodwill. //SUK",helpdesk,6499.0,True
TK-253918,2026-06-10 11:22,2026-06-10 11:51,2026-06-10 12:13,closed,chat,C105465,VR880495,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3037,0,2.0,3499.0,RETURN-QC-OK,N,"the Pulse 2 earbuds purchased recently, order VR880495. The app said pickup today, that was on 12/05. I rescheduled pickup twice. Nothing changed. HOW DO I GET THIS FIXED? THANKS, SAI AGARWAL",refund of rs 3499 initiated to source. issue: pkp not done. checked pkp awb.,helpdesk,3499.0,True
TK-253929,2026-06-10 13:40,2026-06-10 20:29,2026-06-10 20:49,resolved,email,C105588,VR898635,VA-EB-PL1,Other,Normal,Email Frontline,A3018,0,,2124.0,GW-OTHER,N,"Product: Pulse earbuds
Order: VR898635
Purchased: 09-06-2026
Issue: payment went through but I got no order id
Tried: checked bank statement
Expected: resolution","payment debited, no order | confirmed with payment gateway -> order manually created ~Krishna",helpdesk,2124.0,True
TK-253933,2026-06-10 16:39,2026-06-10 17:38,2026-06-10 18:17,resolved,social,C106531,VR881942,VA-EB-PL1,Connectivity,Normal,Chat Frontline,A3012,0,,2249.0,WTY-BUYBACK,N,"to the vireeo customer caare team,

i am writing with reference to my order of pulse 1 (vr881942) placed on 12/05. keeps losing my phone if i walk to the other room. i have kept phone in hand. i request you to provide a resolution within 3 working days.

yours faithfully,
pooja khan","adv, cx will monitor. issue: intermittent disconnects. adv to test in different location.",helpdesk,2249.0,True
TK-253938,2026-06-10 18:52,2026-06-11 03:23,2026-06-11 03:47,resolved,email,C105007,VR905847,VA-AC-CH65,Other,Normal,Email Frontline,A3001,0,,1499.0,DUP-PAYMENT,N,"hi, got the gan charger from vireo.in in may. payment went through but i got no order id. how do i get this fixed? awaiting response,",- ~Suresh,helpdesk,1499.0,True
TK-253939,2026-06-10 19:06,2026-06-10 19:07,2026-06-10 19:20,resolved,chat,C103908,VR893605,VA-EB-PL2,Delivery & Shipping,Normal,Logistics,A3030,0,3.0,3324.0,CANCEL,N,"please cancel, ordered by mistake, VR893605, please resolve asap","Contact re ord cancellation. Cancelled before dispatch. Cancelled, refund initiated. //AIS",helpdesk,3324.0,True
TK-253941,2026-06-10 22:15,2026-06-11 18:08,2026-06-11 18:22,closed,social,C107787,VR900816,VA-SP-ORB,Delivery & Shipping,Low,Logistics,A3030,0,2.0,900.0,GW-OTHER,N,"hi, got my orbit from amazon last week. package not delivered even after 8 days. i checked with neighbours. what do i do now?",Customer states shipment not received. chk AWB with courier. Refunded Rs 900. //AIS,helpdesk,900.0,True
TK-253942,2026-06-11 09:23,2026-06-11 16:43,2026-06-11 17:22,closed,email,C101162,,VA-EB-PL1,Billing & Payments,High,Billing,A3035,0,,1999.0,DUP-PAYMENT,N,"this is regarding my pulse. upi shos success, your app shows nothing. i tried logging out & in. very poor quality. i want a replacement. awaiting rseponse roht",Contact re amount deducted without ord. conf w/ payment gateway. Refunded Rs 1999. Will monitor.,helpdesk,1999.0,True
TK-253965,2026-06-12 10:41,2026-06-12 10:42,2026-06-12 10:57,resolved,chat,C101235,VR887070,VA-EB-PL2,Returns & Refunds,Normal,Returns Desk,A3037,0,,3324.0,RETURN-QC-OK,N,"hello, i bought the pulse 2 earbuds on 29 may. you picked up the item 15 days ago and my money hasn't come back. i checked bank. i want my money back.",full rfnd processed (3324). issue: rfnd delay. chk reverse pkp qc status.,helpdesk,3324.0,True
TK-253966,2026-06-12 10:49,2026-06-12 14:40,2026-06-12 14:50,resolved,email,C107441,VR908750,VA-AC-CASE,Delivery & Shipping,Normal,Logistics,A3030,0,,1299.0,GW-OTHER,N,"Dear Sir/Madam,

I am writing with reference to my order of spare case (VR908750) placed on June 02. The courier marked it delvered but nobody in my house got anything. I have chcked the tracking page daily. I request u to look into this matter at the earliest.

Regards,
Kabir Arora","Cust contacted re shipment not received. Confirmed address with cx. RTO confirmed, reshipped. -- refund + rplc, cx escalation avoided. //AIS",helpdesk,1299.0,True
TK-253977,2026-06-12 18:03,2026-06-12 18:20,2026-06-13 18:46,resolved,voice,C108850,VR881886,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3030,0,2.0,2124.0,WTY-BUYBACK,N,"This is regarding my Pulse.  Package not delivered even after 17 days.
I called the courier.
Kindly look into it.
Thanks & regards","cx: shipment not received | confirmed address with cx -> rfnd initiated as lost in transit.
Processed FR & raised RMA for new set. //AIS",helpdesk,2124.0,True
TK-253986,2026-06-12 22:44,2026-06-12 23:01,2026-06-12 23:19,resolved,email,C108429,,VA-NB-ARC,Other,High,Email Frontline,A3003,0,,1169.0,CANCEL,N,"change of mind, please stop the shipment, please resolve asap","1. Order cancellation
2. Cancelled before dispatch
3. Refunded Rs 1169 (SOP 3.1) -KS",helpdesk,1169.0,True
TK-253989,2026-06-13 07:38,2026-06-13 18:55,2026-06-13 19:15,resolved,email,C102086,VR893047,VA-EB-PL2,Charging & Battery,Normal,Email Frontline,A3018,0,,3499.0,GW-OTHER,N,"To the Vireo Customer Care Team,

I am writing with reference to my order of Pulse 2 (VR893047) placed on March 06. Goes from full to empty during one commute. I have turned off always-on display. I request you to kindly arrange a replacement.

Regards,
Pranav Dutta
Bhopal","cx: rapid batery drain | advised disabling anc/aod to test -> advised settings change, cx satisfied.
Reversed the payment and dispatched a new one under RMA. ~Krishna",helpdesk,3499.0,True
TK-253991,2026-06-13 09:01,2026-06-13 09:09,2026-06-13 09:17,resolved,chat,C107748,VR888918,VA-HP-ST3,Delivery & Shipping,Normal,Logistics,A3028,0,4.0,6999.0,GW-OTHER,N,"hi, my strata 3 headphones purchased a month ago, order vr888918. want to cancel my order. i tried cancel button, grreyed out. nothing changed. i want a replacement.","cx reached out - cancellation request. cancelled before dispatch. cancelled, rfnd initiated.",helpdesk,6999.0,True
TK-253996,2026-06-13 10:43,2026-06-13 12:28,2026-06-13 12:51,resolved,email,C104682,VR893891,VA-SW-NX2,Returns & Refunds,Low,Returns Desk,A3037,0,4.0,12348.0,GW-OTHER,N,"helo
received damaged product",done ~Manish,helpdesk,12348.0,True
TK-253997,2026-06-13 11:13,2026-06-13 11:22,2026-06-16 11:39,resolved,chat,C101832,VR882872,VA-HP-ST3,Delivery & Shipping,Low,Logistics,A3027,0,4.0,6299.0,GW-OTHER,Y,order status stuck on shipped since 07-06-2026,Cx reported delivery delayed. conf address with cx. Refund initiated as lost in transit. Case closed with cx consent. Reversed the payment and dispatched a new one under RMA.,helpdesk,6299.0,True
TK-254003,2026-06-13 17:23,2026-06-13 18:32,2026-06-15 18:47,resolved,email,C108900,VR886607,VA-AC-CH65,Delivery & Shipping,Normal,Logistics,A3030,0,,1349.0,WTY-BUYBACK,N,product arrived damaged - vr886607,Customer reached out - transit damage. Checked with crr for damage claim. rplc dispatched. Both rfnd & replacement given as cx threatened social media. //AIS,helpdesk,1349.0,True
TK-254011,2026-06-13 21:57,2026-06-14 01:46,2026-06-16 02:11,resolved,email,C106166,,VA-EB-PL1,Returns & Refunds,Normal,Returns Desk,A3037,0,,2374.0,GW-OTHER,N,"Product: Pulse earbuds
Purchased: 23-05-2026
Issue: you picked up the item 6 days ago and my money hasn't come back
Tried: checked bank
Expected: resolution",refunded rs 2374. issue: rfnd delay. checked reverse pkp qc status. ~Manish,helpdesk,2374.0,True
TK-254014,2026-06-13 23:56,2026-06-14 00:02,2026-06-14 00:31,resolved,chat,C105375,VR905116,VA-EB-PL2,Billing & Payments,High,Billing,A3033,0,3.0,2799.0,DUP-PAYMENT,N,"very poor quality. pulse2 purchased 2 weeks ago, order vr905116. money debited but order not showing. i already tried logging out and in. i want a replacement or refund, nothing else.",cx ok,helpdesk,2799.0,True
TK-254026,2026-06-14 19:53,2026-06-15 01:33,2026-06-15 02:06,resolved,email,C101948,,VA-SW-NX2,Delivery & Shipping,Normal,Logistics,A3031,0,2.0,520.0,DOA-REPL,N,"Hi there,
Got my Nexa 2 watch from Amazon a month ago. Product arrived damaged.
I took photos.
I am losing patience.
I want my money back.","Contact re unit received damaged. Photos received, damage confirmed. Refund of Rs 520 initiated to source.",helpdesk,520.0,True
TK-254038,2026-06-15 11:51,2026-06-15 14:29,2026-06-15 14:54,closed,email,C103254,,VA-EB-PL2,Other,Normal,Email Frontline,A3018,0,,2799.0,WTY-BUYBACK,N,"HI
PAIRING IS NOT WORKING
PULSE2","re: device not discoverable | walked through forget + re-pair -> reset done, paired ok. | Full refund issued and replacement dispatched as goodwill. ~Krishna",helpdesk,2799.0,True
TK-254049,2026-06-15 14:08,2026-06-15 20:33,2026-06-18 20:45,resolved,social,C103082,,VA-HP-ST2,Returns & Refunds,Normal,Returns Desk,A3036,0,3.0,4999.0,RETURN-QC-OK,N,refund was promised 13 days ago & nothing,"1. Rfeund delay
2. chk reverse pkp QC stauts
3. Full refund processed (4999)",helpdesk,4999.0,True
TK-254052,2026-06-15 15:05,2026-06-15 16:10,2026-06-17 16:38,resolved,voice,C104359,VR880793,VA-NB-ARC,Returns & Refunds,Normal,Returns Desk,A3036,0,4.0,1299.0,RETURN-QC-OK,N,"[IVR transcript] hello, i bought my arc on 27-05-2026. you pickde up the item 7 days ago and my money hasn't come back. i checked bank. nothing changed. please resolve asap.","1. rfnd not credited
2. chk reverse pkp QC status
3. rfnd of Rs 1299 initiated to source (SOP 4.2)",helpdesk,1299.0,True
TK-254056,2026-06-15 17:42,2026-06-15 17:44,2026-06-15 18:01,resolved,chat,C103899,VR887232,VA-HP-ST2,Billing & Payments,High,Billing,A3035,0,,1000.0,GW-OTHER,N,money debited but order not showing,"Ticket raiesd for faield ord after payment. chk PG dashboard for txn. rfnd approved, Rs 1000, 5-7 working days. Case closed w/ cx consent.",helpdesk,1000.0,True
TK-254064,2026-06-15 20:17,2026-06-16 02:15,2026-06-19 02:32,resolved,email,C106363,,VA-EB-PL2,Other,Normal,Email Frontline,A3001,0,3.0,3149.0,GW-OTHER,Y,"dear sir/madam, got my pulse 2 from vireo.in 2 weeks ago. paid on 02/06, still waiting for something to show up. i checked with neighbours. nothing changed. how do i get this fixed? please revert","cust contacted re shipment not received. raied ticket with courier partner. refund initiaed as lost in transit. | refund + rplc, cx escalation avoided. ~Suresh",helpdesk,3149.0,True
TK-254070,2026-06-16 08:48,2026-06-16 09:23,2026-06-16 09:37,resolved,social,C105882,VR909457,VA-EB-PL1,Billing & Payments,High,Billing,A3029,1,2.0,2499.0,CANCEL,N,"Dear team,
Ordered Pulse earbuds 2 weeks ago. Cange of mind, please stop the shipment.
Need this sorted this week.
Awaiting response",refunded rs 2499. issue: order cancellation. cancelled before dispatch. via logistics. -RM,helpdesk,2499.0,True
TK-254083,2026-06-16 14:51,2026-06-16 15:23,2026-06-16 15:40,resolved,social,C107202,,VA-EB-PL1,Returns & Refunds,Normal,Returns Desk,A3036,0,5.0,4998.0,GW-OTHER,N,"dear sir/madam,

i am writing with reference to my order of pulse earbuds placed on 23 may. where is the money for the return. i have emailed twice. i request you to look into this matter at the earliest.

regards,
siddharth bhatt",cx ok,helpdesk,4998.0,True
TK-254087,2026-06-16 20:17,2026-06-17 04:45,,open,email,C104691,VR894304,VA-SW-NX2,Other,Low,Email Frontline,A3001,0,4.0,6174.0,CANCEL,N,"Dear Sir/Madam,

I am writing with reference to my order of Nexa 2 (VR894304) placed on June 16. Please cancel, ordered by mistake. I have tried cancel button, greyed out. I request you to provide a resolution within 3 working days.

Regards,
Tarun Rathore",cancel order | checked shipment status -> refund of rs 6174 initiated to source ~Suresh,helpdesk,6174.0,True
TK-254090,2026-06-16 20:29,2026-06-16 20:54,2026-06-16 21:30,resolved,voice,C101944,,VA-HP-ST3,Billing & Payments,Normal,Billing,A3035,0,,6999.0,DUP-PAYMENT,N,Not acceptable at this price. Got my Strata 3 headphones from Amazon in June. my bank says Rs 1799 went to you but ur site sys I have no orders. I already checked bank statement. This is the last time I buy from you,Ticket raised for amount deducted without ord. Asked for UTR. Refunded Rs 6999. Cx informed.,helpdesk,6999.0,True
